log_id,user_id,family_id,appliance_id,appliance_type,device_name,event_type,action_type,operation_state,mode,started_at,ended_at,usage_date,duration_minutes,energy_kwh,error_code,source,dataset_split,period_label,expected_base_cycle_days,expected_changed_cycle_days,expected_base_daily_frequency,expected_changed_daily_frequency,expected_change_type,created_at
TRAIN_000023335,U037,F037,F037_ROBOT_CLEANER,robot_cleaner,F037_robot_cleaner,usage,start,completed,quiet_clean,2025-02-15T12:27:00+09:00,2025-02-15T13:11:00+09:00,2025-02-15,44,0.197,,multi_family_synthetic_thinq_like_log,train,base_routine,1,2,1,1,interval_change,2025-02-15T13:11:00+09:00
TRAIN_000068697,U110,F110,F110_ROBOT_CLEANER,robot_cleaner,F110_robot_cleaner,usage,start,completed,quiet_clean,2025-02-15T12:29:00+09:00,2025-02-15T13:17:00+09:00,2025-02-15,48,0.208,,multi_family_synthetic_thinq_like_log,train,base_routine,1,2,1,1,interval_change,2025-02-15T13:17:00+09:00
TRAIN_000031725,U050,F050,F050_ROBOT_CLEANER,robot_cleaner,F050_robot_cleaner,usage,start,completed,quiet_clean,2025-02-15T12:41:00+09:00,2025-02-15T13:25:00+09:00,2025-02-15,44,0.244,,multi_family_synthetic_thinq_like_log,train,base_routine,1,2,1,1,interval_change,2025-02-15T13:25:00+09:00
TRAIN_000022667,U036,F036,F036_ROBOT_CLEANER,robot_cleaner,F036_robot_cleaner,usage,start,completed,edge_clean,2025-02-15T12:56:00+09:00,2025-02-15T13:55:00+09:00,2025-02-15,59,0.158,,multi_family_synthetic_thinq_like_log,train,base_routine,1,2,1,1,interval_change,2025-02-15T13:55:00+09:00
TRAIN_000004575,U008,F008,F008_ROBOT_CLEANER,robot_cleaner,F008_robot_cleaner,usage,start,completed,auto_clean,2025-02-15T13:34:00+09:00,2025-02-15T14:40:00+09:00,2025-02-15,66,0.141,,multi_family_synthetic_thinq_like_log,train,base_routine,1,2,1,1,interval_change,2025-02-15T14:40:00+09:00
TRAIN_000051985,U081,F081,F081_WASHER,washer,F081_washer,usage,start,completed,cotton,2025-02-15T16:47:00+09:00,2025-02-15T17:55:00+09:00,2025-02-15,68,0.522,,multi_family_synthetic_thinq_like_log,train,base_routine,3,3,1,1,none,2025-02-15T17:55:00+09:00
TRAIN_000025049,U039,F039,F039_WASHER,washer,F039_washer,usage,start,completed,cotton,2025-02-15T17:39:00+09:00,2025-02-15T18:56:00+09:00,2025-02-15,77,0.563,,multi_family_synthetic_thinq_like_log,train,base_routine,3,4,1,1,interval_change,2025-02-15T18:56:00+09:00
TRAIN_000029584,U046,F046,F046_WASHER,washer,F046_washer,usage,start,completed,bedding,2025-02-15T18:03:00+09:00,2025-02-15T18:54:00+09:00,2025-02-15,51,0.525,,multi_family_synthetic_thinq_like_log,train,base_routine,3,4,1,1,interval_change,2025-02-15T18:54:00+09:00
TRAIN_000001769,U003,F003,F003_WASHER,washer,F003_washer,usage,start,completed,bedding,2025-02-15T18:08:00+09:00,2025-02-15T19:15:00+09:00,2025-02-15,67,0.519,,multi_family_synthetic_thinq_like_log,train,base_routine,3,4,1,1,interval_change,2025-02-15T19:15:00+09:00
TRAIN_000014076,U022,F022,F022_WASHER,washer,F022_washer,usage,start,completed,quick_wash,2025-02-15T18:14:00+09:00,2025-02-15T19:08:00+09:00,2025-02-15,54,0.689,,multi_family_synthetic_thinq_like_log,train,base_routine,3,4,1,1,interval_change,2025-02-15T19:08:00+09:00
TRAIN_000030232,U047,F047,F047_WASHER,washer,F047_washer,usage,start,completed,delicate,2025-02-15T18:24:00+09:00,2025-02-15T19:23:00+09:00,2025-02-15,59,0.442,,multi_family_synthetic_thinq_like_log,train,base_routine,3,4,1,1,interval_change,2025-02-15T19:23:00+09:00
TRAIN_000009556,U015,F015,F015_WASHER,washer,F015_washer,usage,start,completed,cotton,2025-02-15T18:28:00+09:00,2025-02-15T19:36:00+09:00,2025-02-15,68,0.563,,multi_family_synthetic_thinq_like_log,train,base_routine,3,4,1,1,interval_change,2025-02-15T19:36:00+09:00
TRAIN_000022441,U035,F035,F035_WASHER,washer,F035_washer,usage,start,completed,delicate,2025-02-15T18:30:00+09:00,2025-02-15T19:22:00+09:00,2025-02-15,52,0.378,,multi_family_synthetic_thinq_like_log,train,base_routine,3,4,1,1,interval_change,2025-02-15T19:22:00+09:00
TRAIN_000034697,U054,F054,F054_WASHER,washer,F054_washer,usage,start,completed,delicate,2025-02-15T18:31:00+09:00,2025-02-15T19:45:00+09:00,2025-02-15,74,0.416,,multi_family_synthetic_thinq_like_log,train,base_routine,3,4,1,1,interval_change,2025-02-15T19:45:00+09:00
TRAIN_000045596,U071,F071,F071_WASHER,washer,F071_washer,usage,start,completed,quick_wash,2025-02-15T18:33:00+09:00,2025-02-15T19:43:00+09:00,2025-02-15,70,0.478,,multi_family_synthetic_thinq_like_log,train,base_routine,3,3,1,1,none,2025-02-15T19:43:00+09:00
TRAIN_000032571,U051,F051,F051_DISHWASHER,dishwasher,F051_dishwasher,usage,start,completed,quick,2025-02-15T18:34:00+09:00,2025-02-15T19:58:00+09:00,2025-02-15,84,0.944,,multi_family_synthetic_thinq_like_log,train,base_routine,1,1,1,2,frequency_change,2025-02-15T19:58:00+09:00
TRAIN_000020533,U032,F032,F032_WASHER,washer,F032_washer,usage,start,completed,delicate,2025-02-15T18:37:00+09:00,2025-02-15T19:42:00+09:00,2025-02-15,65,0.558,,multi_family_synthetic_thinq_like_log,train,base_routine,3,4,1,1,interval_change,2025-02-15T19:42:00+09:00
TRAIN_000021795,U034,F034,F034_WASHER,washer,F034_washer,usage,start,completed,quick_wash,2025-02-15T18:38:00+09:00,2025-02-15T19:34:00+09:00,2025-02-15,56,0.557,,multi_family_synthetic_thinq_like_log,train,base_routine,3,4,1,1,interval_change,2025-02-15T19:34:00+09:00
TRAIN_000007620,U012,F012,F012_WASHER,washer,F012_washer,usage,start,completed,quick_wash,2025-02-15T18:41:00+09:00,2025-02-15T19:54:00+09:00,2025-02-15,73,0.49,,multi_family_synthetic_thinq_like_log,train,base_routine,3,4,1,1,interval_change,2025-02-15T19:54:00+09:00
TRAIN_000037057,U058,F058,F058_DISHWASHER,dishwasher,F058_dishwasher,usage,start,completed,standard,2025-02-15T18:41:00+09:00,2025-02-15T20:25:00+09:00,2025-02-15,104,1.257,,multi_family_synthetic_thinq_like_log,train,base_routine,1,1,1,2,frequency_change,2025-02-15T20:25:00+09:00
TRAIN_000003708,U006,F006,F006_WASHER,washer,F006_washer,usage,start,completed,quick_wash,2025-02-15T18:42:00+09:00,2025-02-15T20:04:00+09:00,2025-02-15,82,0.377,,multi_family_synthetic_thinq_like_log,train,base_routine,3,4,1,1,interval_change,2025-02-15T20:04:00+09:00
TRAIN_000029037,U045,F045,F045_DRYER,dryer,F045_dryer,usage,start,completed,speed_dry,2025-02-15T18:47:00+09:00,2025-02-15T20:12:00+09:00,2025-02-15,85,1.483,,multi_family_synthetic_thinq_like_log,train,base_routine,3,4,1,1,interval_change,2025-02-15T20:12:00+09:00
TRAIN_000041100,U064,F064,F064_WASHER,washer,F064_washer,usage,start,completed,cotton,2025-02-15T18:47:00+09:00,2025-02-15T20:11:00+09:00,2025-02-15,84,0.499,,multi_family_synthetic_thinq_like_log,train,base_routine,3,4,1,1,interval_change,2025-02-15T20:11:00+09:00
TRAIN_000014829,U023,F023,F023_DRYER,dryer,F023_dryer,usage,start,completed,normal_dry,2025-02-15T18:50:00+09:00,2025-02-15T20:17:00+09:00,2025-02-15,87,1.412,,multi_family_synthetic_thinq_like_log,train,base_routine,3,4,1,1,interval_change,2025-02-15T20:17:00+09:00
TRAIN_000042390,U066,F066,F066_WASHER,washer,F066_washer,usage,start,completed,cotton,2025-02-15T19:05:00+09:00,2025-02-15T20:19:00+09:00,2025-02-15,74,0.566,,multi_family_synthetic_thinq_like_log,train,base_routine,3,4,1,1,interval_change,2025-02-15T20:19:00+09:00
TRAIN_000035775,U056,F056,F056_DISHWASHER,dishwasher,F056_dishwasher,usage,start,completed,quick,2025-02-15T19:14:00+09:00,2025-02-15T20:58:00+09:00,2025-02-15,104,0.831,,multi_family_synthetic_thinq_like_log,train,base_routine,1,1,1,2,frequency_change,2025-02-15T20:58:00+09:00
TRAIN_000044122,U069,F069,F069_DISHWASHER,dishwasher,F069_dishwasher,usage,start,completed,standard,2025-02-15T19:15:00+09:00,2025-02-15T20:51:00+09:00,2025-02-15,96,1.149,,multi_family_synthetic_thinq_like_log,train,base_routine,1,1,1,1,none,2025-02-15T20:51:00+09:00
TRAIN_000036078,U056,F056,F056_DRYER,dryer,F056_dryer,usage,start,completed,bedding_dry,2025-02-15T19:19:00+09:00,2025-02-15T21:06:00+09:00,2025-02-15,107,1.37,,multi_family_synthetic_thinq_like_log,train,base_routine,3,4,1,1,interval_change,2025-02-15T21:06:00+09:00
TRAIN_000048780,U076,F076,F076_WASHER,washer,F076_washer,usage,start,completed,delicate,2025-02-15T19:19:00+09:00,2025-02-15T20:07:00+09:00,2025-02-15,48,0.601,,multi_family_synthetic_thinq_like_log,train,base_routine,3,3,1,1,none,2025-02-15T20:07:00+09:00
TRAIN_000058434,U091,F091,F091_DRYER,dryer,F091_dryer,usage,start,completed,bedding_dry,2025-02-15T19:21:00+09:00,2025-02-15T21:00:00+09:00,2025-02-15,99,1.013,,multi_family_synthetic_thinq_like_log,train,base_routine,3,4,1,2,interval_and_frequency_change,2025-02-15T21:00:00+09:00
TRAIN_000051779,U081,F081,F081_DISHWASHER,dishwasher,F081_dishwasher,usage,start,completed,standard,2025-02-15T19:29:00+09:00,2025-02-15T20:53:00+09:00,2025-02-15,84,0.866,,multi_family_synthetic_thinq_like_log,train,base_routine,1,1,1,1,none,2025-02-15T20:53:00+09:00
TRAIN_000020336,U032,F032,F032_DISHWASHER,dishwasher,F032_dishwasher,usage,start,completed,intensive,2025-02-15T19:30:00+09:00,2025-02-15T21:15:00+09:00,2025-02-15,105,0.83,,multi_family_synthetic_thinq_like_log,train,base_routine,1,1,1,2,frequency_change,2025-02-15T21:15:00+09:00
TRAIN_000017112,U027,F027,F027_DISHWASHER,dishwasher,F027_dishwasher,usage,start,completed,standard,2025-02-15T19:31:00+09:00,2025-02-15T20:42:00+09:00,2025-02-15,71,1.037,,multi_family_synthetic_thinq_like_log,train,base_routine,1,1,1,2,frequency_change,2025-02-15T20:42:00+09:00
TRAIN_000053854,U084,F084,F084_WASHER,washer,F084_washer,usage,start,completed,delicate,2025-02-15T19:37:00+09:00,2025-02-15T20:31:00+09:00,2025-02-15,54,0.477,,multi_family_synthetic_thinq_like_log,train,base_routine,3,3,1,1,none,2025-02-15T20:31:00+09:00
TRAIN_000068092,U108,F108,F108_DRYER,dryer,F108_dryer,usage,start,completed,normal_dry,2025-02-15T19:39:00+09:00,2025-02-15T21:21:00+09:00,2025-02-15,102,1.571,,multi_family_synthetic_thinq_like_log,train,base_routine,3,5,1,1,interval_change,2025-02-15T21:21:00+09:00
TRAIN_000058122,U091,F091,F091_DISHWASHER,dishwasher,F091_dishwasher,usage,start,completed,intensive,2025-02-15T19:40:00+09:00,2025-02-15T20:55:00+09:00,2025-02-15,75,0.976,,multi_family_synthetic_thinq_like_log,train,base_routine,1,1,1,2,interval_and_frequency_change,2025-02-15T20:55:00+09:00
TRAIN_000057040,U089,F089,F089_WASHER,washer,F089_washer,usage,start,completed,delicate,2025-02-15T19:41:00+09:00,2025-02-15T20:49:00+09:00,2025-02-15,68,0.448,,multi_family_synthetic_thinq_like_log,train,base_routine,3,4,1,2,interval_and_frequency_change,2025-02-15T20:49:00+09:00
TRAIN_000029374,U046,F046,F046_DISHWASHER,dishwasher,F046_dishwasher,usage,start,completed,intensive,2025-02-15T19:42:00+09:00,2025-02-15T21:01:00+09:00,2025-02-15,79,0.934,,multi_family_synthetic_thinq_like_log,train,base_routine,1,1,1,2,frequency_change,2025-02-15T21:01:00+09:00
TRAIN_000030036,U047,F047,F047_DISHWASHER,dishwasher,F047_dishwasher,usage,start,completed,quick,2025-02-15T19:51:00+09:00,2025-02-15T21:03:00+09:00,2025-02-15,72,0.831,,multi_family_synthetic_thinq_like_log,train,base_routine,1,1,1,2,frequency_change,2025-02-15T21:03:00+09:00
TRAIN_000026778,U042,F042,F042_DISHWASHER,dishwasher,F042_dishwasher,usage,start,completed,standard,2025-02-15T19:54:00+09:00,2025-02-15T21:08:00+09:00,2025-02-15,74,1.112,,multi_family_synthetic_thinq_like_log,train,base_routine,1,1,1,2,frequency_change,2025-02-15T21:08:00+09:00
TRAIN_000059404,U093,F093,F093_DISHWASHER,dishwasher,F093_dishwasher,usage,start,completed,quick,2025-02-15T19:55:00+09:00,2025-02-15T21:14:00+09:00,2025-02-15,79,0.608,,multi_family_synthetic_thinq_like_log,train,base_routine,1,1,1,2,interval_and_frequency_change,2025-02-15T21:14:00+09:00
TRAIN_000001566,U003,F003,F003_DISHWASHER,dishwasher,F003_dishwasher,usage,start,completed,intensive,2025-02-15T19:57:00+09:00,2025-02-15T21:30:00+09:00,2025-02-15,93,0.931,,multi_family_synthetic_thinq_like_log,train,base_routine,1,1,1,2,frequency_change,2025-02-15T21:30:00+09:00
TRAIN_000021796,U034,F034,F034_WASHER,washer,F034_washer,usage,start,completed,quick_wash,2025-02-15T20:01:00+09:00,2025-02-15T21:04:00+09:00,2025-02-15,63,0.468,,multi_family_synthetic_thinq_like_log,train,base_routine,3,4,1,1,interval_change,2025-02-15T21:04:00+09:00
TRAIN_000035140,U055,F055,F055_DISHWASHER,dishwasher,F055_dishwasher,usage,start,completed,standard,2025-02-15T20:01:00+09:00,2025-02-15T21:25:00+09:00,2025-02-15,84,0.799,,multi_family_synthetic_thinq_like_log,train,base_routine,1,1,1,2,frequency_change,2025-02-15T21:25:00+09:00
TRAIN_000026339,U041,F041,F041_WASHER,washer,F041_washer,usage,start,completed,quick_wash,2025-02-15T20:02:00+09:00,2025-02-15T21:07:00+09:00,2025-02-15,65,0.68,,multi_family_synthetic_thinq_like_log,train,base_routine,3,4,1,1,interval_change,2025-02-15T21:07:00+09:00
TRAIN_000018422,U029,F029,F029_DISHWASHER,dishwasher,F029_dishwasher,usage,start,completed,intensive,2025-02-15T20:04:00+09:00,2025-02-15T21:24:00+09:00,2025-02-15,80,0.805,,multi_family_synthetic_thinq_like_log,train,base_routine,1,1,1,2,frequency_change,2025-02-15T21:24:00+09:00
TRAIN_000034491,U054,F054,F054_DISHWASHER,dishwasher,F054_dishwasher,usage,start,completed,quick,2025-02-15T20:06:00+09:00,2025-02-15T21:24:00+09:00,2025-02-15,78,0.809,,multi_family_synthetic_thinq_like_log,train,base_routine,1,1,1,2,frequency_change,2025-02-15T21:24:00+09:00
TRAIN_000036405,U057,F057,F057_DISHWASHER,dishwasher,F057_dishwasher,usage,start,completed,intensive,2025-02-15T20:06:00+09:00,2025-02-15T21:42:00+09:00,2025-02-15,96,1.17,,multi_family_synthetic_thinq_like_log,train,base_routine,1,1,1,2,frequency_change,2025-02-15T21:42:00+09:00
TRAIN_000055765,U087,F087,F087_WASHER,washer,F087_washer,usage,start,completed,quick_wash,2025-02-15T20:06:00+09:00,2025-02-15T21:18:00+09:00,2025-02-15,72,0.447,,multi_family_synthetic_thinq_like_log,train,base_routine,3,3,1,1,none,2025-02-15T21:18:00+09:00
TRAIN_000017768,U028,F028,F028_DISHWASHER,dishwasher,F028_dishwasher,usage,start,completed,standard,2025-02-15T20:08:00+09:00,2025-02-15T21:26:00+09:00,2025-02-15,78,1.049,,multi_family_synthetic_thinq_like_log,train,base_routine,1,1,1,2,frequency_change,2025-02-15T21:26:00+09:00
TRAIN_000022240,U035,F035,F035_DISHWASHER,dishwasher,F035_dishwasher,usage,start,completed,intensive,2025-02-15T20:08:00+09:00,2025-02-15T21:15:00+09:00,2025-02-15,67,0.906,,multi_family_synthetic_thinq_like_log,train,base_routine,1,1,1,2,frequency_change,2025-02-15T21:15:00+09:00
TRAIN_000041733,U065,F065,F065_WASHER,washer,F065_washer,usage,start,completed,delicate,2025-02-15T20:08:00+09:00,2025-02-15T21:12:00+09:00,2025-02-15,64,0.377,,multi_family_synthetic_thinq_like_log,train,base_routine,3,4,1,1,interval_change,2025-02-15T21:12:00+09:00
TRAIN_000010813,U017,F017,F017_WASHER,washer,F017_washer,usage,start,completed,bedding,2025-02-15T20:14:00+09:00,2025-02-15T21:28:00+09:00,2025-02-15,74,0.554,,multi_family_synthetic_thinq_like_log,train,base_routine,3,4,1,1,interval_change,2025-02-15T21:28:00+09:00
TRAIN_000064815,U102,F102,F102_DISHWASHER,dishwasher,F102_dishwasher,usage,start,completed,intensive,2025-02-15T20:15:00+09:00,2025-02-15T21:56:00+09:00,2025-02-15,101,0.67,,multi_family_synthetic_thinq_like_log,train,base_routine,1,1,1,2,interval_and_frequency_change,2025-02-15T21:56:00+09:00
TRAIN_000000464,U001,F001,F001_WASHER,washer,F001_washer,usage,start,completed,bedding,2025-02-15T20:19:00+09:00,2025-02-15T21:41:00+09:00,2025-02-15,82,0.538,,multi_family_synthetic_thinq_like_log,train,base_routine,3,4,1,1,interval_change,2025-02-15T21:41:00+09:00
TRAIN_000019897,U031,F031,F031_WASHER,washer,F031_washer,usage,start,completed,cotton,2025-02-15T20:21:00+09:00,2025-02-15T21:15:00+09:00,2025-02-15,54,0.642,,multi_family_synthetic_thinq_like_log,train,base_routine,3,4,1,1,interval_change,2025-02-15T21:15:00+09:00
TRAIN_000024845,U039,F039,F039_DISHWASHER,dishwasher,F039_dishwasher,usage,start,completed,quick,2025-02-15T20:24:00+09:00,2025-02-15T21:41:00+09:00,2025-02-15,77,0.912,,multi_family_synthetic_thinq_like_log,train,base_routine,1,1,1,2,frequency_change,2025-02-15T21:41:00+09:00
TRAIN_000048147,U075,F075,F075_WASHER,washer,F075_washer,usage,start,completed,delicate,2025-02-15T20:29:00+09:00,2025-02-15T21:45:00+09:00,2025-02-15,76,0.516,,multi_family_synthetic_thinq_like_log,train,base_routine,3,3,1,1,none,2025-02-15T21:45:00+09:00
TRAIN_000055217,U086,F086,F086_DRYER,dryer,F086_dryer,usage,start,completed,bedding_dry,2025-02-15T20:29:00+09:00,2025-02-15T22:08:00+09:00,2025-02-15,99,1.21,,multi_family_synthetic_thinq_like_log,train,base_routine,3,3,1,1,none,2025-02-15T22:08:00+09:00
TRAIN_000015168,U024,F024,F024_DISHWASHER,dishwasher,F024_dishwasher,usage,start,completed,intensive,2025-02-15T20:30:00+09:00,2025-02-15T21:38:00+09:00,2025-02-15,68,0.772,,multi_family_synthetic_thinq_like_log,train,base_routine,1,1,1,2,frequency_change,2025-02-15T21:38:00+09:00
TRAIN_000067074,U106,F106,F106_DRYER,dryer,F106_dryer,usage,start,completed,bedding_dry,2025-02-15T20:30:00+09:00,2025-02-15T21:41:00+09:00,2025-02-15,71,1.63,,multi_family_synthetic_thinq_like_log,train,base_routine,3,5,1,1,interval_change,2025-02-15T21:41:00+09:00
TRAIN_000014528,U023,F023,F023_DISHWASHER,dishwasher,F023_dishwasher,usage,start,completed,standard,2025-02-15T20:32:00+09:00,2025-02-15T21:47:00+09:00,2025-02-15,75,1.296,,multi_family_synthetic_thinq_like_log,train,base_routine,1,1,1,2,frequency_change,2025-02-15T21:47:00+09:00
TRAIN_000008719,U014,F014,F014_DISHWASHER,dishwasher,F014_dishwasher,usage,start,completed,standard,2025-02-15T20:33:00+09:00,2025-02-15T21:50:00+09:00,2025-02-15,77,1.094,,multi_family_synthetic_thinq_like_log,train,base_routine,1,1,1,2,frequency_change,2025-02-15T21:50:00+09:00
TRAIN_000045398,U071,F071,F071_DISHWASHER,dishwasher,F071_dishwasher,usage,start,completed,intensive,2025-02-15T20:37:00+09:00,2025-02-15T22:05:00+09:00,2025-02-15,88,1.245,,multi_family_synthetic_thinq_like_log,train,base_routine,1,1,1,1,none,2025-02-15T22:05:00+09:00
TRAIN_000002866,U005,F005,F005_DISHWASHER,dishwasher,F005_dishwasher,usage,start,completed,intensive,2025-02-15T20:40:00+09:00,2025-02-15T22:10:00+09:00,2025-02-15,90,0.822,,multi_family_synthetic_thinq_like_log,train,base_routine,1,1,1,2,frequency_change,2025-02-15T22:10:00+09:00
TRAIN_000011240,U018,F018,F018_DISHWASHER,dishwasher,F018_dishwasher,usage,start,completed,quick,2025-02-15T20:41:00+09:00,2025-02-15T22:01:00+09:00,2025-02-15,80,0.742,,multi_family_synthetic_thinq_like_log,train,base_routine,1,1,1,2,frequency_change,2025-02-15T22:01:00+09:00
TRAIN_000038337,U060,F060,F060_DISHWASHER,dishwasher,F060_dishwasher,usage,start,completed,quick,2025-02-15T20:43:00+09:00,2025-02-15T21:42:00+09:00,2025-02-15,59,1.171,,multi_family_synthetic_thinq_like_log,train,base_routine,1,1,1,2,frequency_change,2025-02-15T21:42:00+09:00
TRAIN_000057143,U089,F089,F089_DRYER,dryer,F089_dryer,usage,start,completed,bedding_dry,2025-02-15T20:49:00+09:00,2025-02-15T22:26:00+09:00,2025-02-15,97,1.023,,multi_family_synthetic_thinq_like_log,train,base_routine,3,4,1,2,interval_and_frequency_change,2025-02-15T22:26:00+09:00
TRAIN_000056832,U089,F089,F089_DISHWASHER,dishwasher,F089_dishwasher,usage,start,completed,standard,2025-02-15T20:51:00+09:00,2025-02-15T22:16:00+09:00,2025-02-15,85,1.165,,multi_family_synthetic_thinq_like_log,train,base_routine,1,1,1,2,interval_and_frequency_change,2025-02-15T22:16:00+09:00
TRAIN_000003179,U005,F005,F005_DRYER,dryer,F005_dryer,usage,start,completed,speed_dry,2025-02-15T20:52:00+09:00,2025-02-15T22:29:00+09:00,2025-02-15,97,1.065,,multi_family_synthetic_thinq_like_log,train,base_routine,3,4,1,1,interval_change,2025-02-15T22:29:00+09:00
TRAIN_000040259,U063,F063,F063_DISHWASHER,dishwasher,F063_dishwasher,usage,start,completed,standard,2025-02-15T20:52:00+09:00,2025-02-15T21:57:00+09:00,2025-02-15,65,1.166,,multi_family_synthetic_thinq_like_log,train,base_routine,1,1,1,2,frequency_change,2025-02-15T21:57:00+09:00
TRAIN_000017769,U028,F028,F028_DISHWASHER,dishwasher,F028_dishwasher,usage,start,completed,intensive,2025-02-15T20:54:00+09:00,2025-02-15T22:01:00+09:00,2025-02-15,67,1.198,,multi_family_synthetic_thinq_like_log,train,base_routine,1,1,1,2,frequency_change,2025-02-15T22:01:00+09:00
TRAIN_000025154,U039,F039,F039_DRYER,dryer,F039_dryer,usage,start,completed,bedding_dry,2025-02-15T20:55:00+09:00,2025-02-15T22:13:00+09:00,2025-02-15,78,1.206,,multi_family_synthetic_thinq_like_log,train,base_routine,3,4,1,1,interval_change,2025-02-15T22:13:00+09:00
TRAIN_000039807,U062,F062,F062_WASHER,washer,F062_washer,usage,start,completed,cotton,2025-02-15T21:00:00+09:00,2025-02-15T22:14:00+09:00,2025-02-15,74,0.558,,multi_family_synthetic_thinq_like_log,train,base_routine,3,4,1,1,interval_change,2025-02-15T22:14:00+09:00
TRAIN_000062598,U098,F098,F098_DISHWASHER,dishwasher,F098_dishwasher,usage,start,completed,standard,2025-02-15T21:00:00+09:00,2025-02-15T22:17:00+09:00,2025-02-15,77,0.893,,multi_family_synthetic_thinq_like_log,train,base_routine,1,1,1,2,interval_and_frequency_change,2025-02-15T22:17:00+09:00
TRAIN_000027639,U043,F043,F043_WASHER,washer,F043_washer,usage,start,completed,quick_wash,2025-02-15T21:01:00+09:00,2025-02-15T22:15:00+09:00,2025-02-15,74,0.558,,multi_family_synthetic_thinq_like_log,train,base_routine,3,4,1,1,interval_change,2025-02-15T22:15:00+09:00
TRAIN_000015830,U025,F025,F025_DISHWASHER,dishwasher,F025_dishwasher,usage,start,completed,quick,2025-02-15T21:03:00+09:00,2025-02-15T21:52:00+09:00,2025-02-15,49,0.684,,multi_family_synthetic_thinq_like_log,train,base_routine,1,1,1,2,frequency_change,2025-02-15T21:52:00+09:00
